time,h_asl,pitch,vc,roll,deadline_met
163.1243,4270.4725,15.1819,273.323,0.16883,0
163.1327,4271.2901,15.1915,273.2743,0.17463,0
163.141,4272.1081,15.201,273.2255,0.17479,0
163.1493,4272.9267,15.2105,273.1767,0.16939,0
163.1577,4273.7458,15.22,273.1279,0.15852,0
163.166,4274.5653,15.2296,273.079,0.14224,0
163.1743,4275.3854,15.2391,273.0302,0.12064,0
163.1774,4275.3854,15.2391,273.0302,0.12064,0
163.1774,4275.3854,15.2391,273.0302,0.12064,0
163.1827,4276.206,15.2485,272.9813,0.093787,0
163.1879,4276.206,15.2485,272.9813,0.093787,0
163.1897,4276.206,15.2485,272.9813,0.093787,0
163.1897,4276.206,15.2485,272.9813,0.093787,0
163.191,4277.0271,15.258,272.9324,0.061763,0
163.1923,4277.0271,15.258,272.9324,0.061763,0
163.195,4277.0271,15.258,272.9324,0.061763,0
163.1987,4277.0271,15.258,272.9324,0.061763,0
163.1987,4277.0271,15.258,272.9324,0.061763,0
163.1993,4277.8486,15.2675,272.8835,0.024837,0
163.2,4277.8486,15.2675,272.8835,0.024837,0
163.2014,4277.8486,15.2675,272.8835,0.024837,0
163.204,4277.8486,15.2675,272.8835,0.024837,0
163.2077,4278.6707,15.277,272.8346,-0.013364,0
163.2113,4278.6707,15.277,272.8346,-0.013364,0
163.2113,4278.6707,15.277,272.8346,-0.013364,0
163.216,4279.4933,15.2864,272.7856,-0.045585,0
163.2207,4279.4933,15.2864,272.7856,-0.045585,0
163.2243,4280.3163,15.2959,272.7366,-0.071796,0
163.2327,4281.1399,15.3053,272.6876,-0.092093,0
163.241,4281.9639,15.3147,272.6386,-0.10657,0
163.2493,4282.7885,15.3242,272.5896,-0.11531,0
163.2577,4283.6135,15.3336,272.5405,-0.11839,0
163.266,4284.439,15.343,272.4915,-0.11591,0
163.2743,4285.2651,15.3524,272.4424,-0.10793,0
163.2827,4286.0916,15.3618,272.3933,-0.094536,0
163.291,4286.9186,15.3711,272.3441,-0.075802,0
163.2993,4287.7461,15.3805,272.295,-0.051803,0
163.3014,4287.7461,15.3805,272.295,-0.051803,0
163.3014,4287.7461,15.3805,272.295,-0.051803,0
163.3073,4287.7461,15.3805,272.295,-0.051803,0
163.3073,4287.7461,15.3805,272.295,-0.051803,0
163.3077,4288.574,15.3899,272.2459,-0.022615,0
163.3081,4288.574,15.3899,272.2459,-0.022615,0
163.3089,4288.574,15.3899,272.2459,-0.022615,0
163.3106,4288.574,15.3899,272.2459,-0.022615,0
163.311,4288.574,15.3899,272.2459,-0.022615,0
163.311,4288.574,15.3899,272.2459,-0.022615,0
163.3143,4288.574,15.3899,272.2459,-0.022615,0
163.316,4289.4025,15.3992,272.1967,0.011687,0
163.3211,4289.4025,15.3992,272.1967,0.011687,0
163.3243,4290.2314,15.4085,272.1475,0.050183,0
163.3252,4290.2314,15.4085,272.1475,0.050183,0
163.3252,4290.2314,15.4085,272.1475,0.050183,0
163.3327,4291.0608,15.4179,272.0983,0.086461,0
163.3387,4291.0608,15.4179,272.0983,0.086461,0
163.3387,4291.0608,15.4179,272.0983,0.086461,0
163.341,4291.8907,15.4272,272.049,0.11669,0
163.3433,4291.8907,15.4272,272.049,0.11669,0
163.3478,4291.8907,15.4272,272.049,0.11669,0
163.3493,4292.7211,15.4365,271.9998,0.14098,0
163.3568,4292.7211,15.4365,271.9998,0.14098,0
163.3577,4293.552,15.4458,271.9505,0.15941,0
163.3619,4293.552,15.4458,271.9505,0.15941,0
163.366,4294.3834,15.4551,271.9012,0.17208,0
163.3743,4295.2152,15.4644,271.8518,0.17906,0
163.3827,4296.0475,15.4737,271.8025,0.18045,0
163.391,4296.8803,15.4829,271.7532,0.17631,0
163.3993,4297.7135,15.4922,271.7038,0.16673,0
163.4077,4298.5473,15.5014,271.6544,0.15179,0
163.416,4299.3815,15.5107,271.605,0.13155,0
163.417,4299.3815,15.5107,271.605,0.13155,0
163.417,4299.3815,15.5107,271.605,0.13155,0
163.4243,4300.2162,15.5199,271.5556,0.10609,0
163.4286,4300.2162,15.5199,271.5556,0.10609,0
163.4286,4300.2162,15.5199,271.5556,0.10609,0
163.4327,4301.0513,15.5291,271.5062,0.075493,0
163.4367,4301.0513,15.5291,271.5062,0.075493,0
163.4378,4301.0513,15.5291,271.5062,0.075493,0
163.4378,4301.0513,15.5291,271.5062,0.075493,0
163.441,4301.887,15.5383,271.4567,0.039825,0
163.4442,4301.887,15.5383,271.4567,0.039825,0
163.4493,4302.7231,15.5475,271.4072,0.0010139,0
163.4513,4302.7231,15.5475,271.4072,0.0010139,0
163.4513,4302.7231,15.5475,271.4072,0.0010139,0
163.4577,4303.5596,15.5567,271.3577,-0.033835,0
163.4641,4303.5596,15.5567,271.3577,-0.033835,0
