time,h_asl,pitch,vc,roll
0.34878,3.6834,0.54679,0.1504,-5.2489e-08
0.35,3.6814,0.552,0.1466,-4.2982e-08
0.35609,3.6814,0.552,0.1466,-4.2982e-08
0.35833,3.6794,0.55651,0.14199,-5.2262e-08
0.36427,3.6794,0.55651,0.14199,-5.2262e-08
0.36427,3.6794,0.55651,0.14199,-5.2262e-08
0.36667,3.6775,0.56035,0.13664,-4.2312e-08
0.37388,3.6775,0.56035,0.13664,-4.2312e-08
0.375,3.6757,0.56355,0.13064,-5.1622e-08
0.37941,3.6757,0.56355,0.13064,-5.1622e-08
0.37941,3.6757,0.56355,0.13064,-5.1622e-08
0.38333,3.674,0.56612,0.12412,-4.1367e-08
0.39054,3.674,0.56612,0.12412,-4.1367e-08
0.39167,3.6723,0.56809,0.11738,-5.0622e-08
0.39417,3.6723,0.56809,0.11738,-5.0622e-08
0.39417,3.6723,0.56809,0.11738,-5.0622e-08
0.4,3.6708,0.56948,0.11037,-4.0302e-08
0.40721,3.6708,0.56948,0.11037,-4.0302e-08
0.40833,3.6694,0.5703,0.10315,-4.932e-08
0.40859,3.6694,0.5703,0.10315,-4.932e-08
0.40859,3.6694,0.5703,0.10315,-4.932e-08
0.4142,3.6694,0.5703,0.10315,-4.932e-08
0.41667,3.6681,0.57056,0.095783,-3.8922e-08
0.425,3.667,0.57029,0.088364,-4.7531e-08
0.43333,3.6659,0.56951,0.080987,-3.7298e-08
0.44166,3.665,0.56824,0.073772,-4.5436e-08
0.45,3.6642,0.5665,0.06687,-3.6143e-08
0.45833,3.6635,0.56433,0.060469,-4.284e-08
0.46666,3.663,0.56174,0.054811,-3.4401e-08
0.475,3.6626,0.55877,0.050184,-4.0052e-08
0.48333,3.6623,0.55545,0.046901,-3.23e-08
0.49166,3.6621,0.55179,0.045226,-3.7152e-08
0.5,3.6621,0.54784,0.045275,-2.9931e-08
0.50833,3.6622,0.54362,0.046675,-3.4296e-08
0.51666,3.6623,0.53916,0.049052,-2.7601e-08
0.525,3.6626,0.5345,0.052062,-3.1411e-08
0.53333,3.6629,0.52966,0.055432,-2.5254e-08
0.54166,3.6634,0.52468,0.05896,-2.8634e-08
0.55,3.6639,0.51958,0.062505,-2.2954e-08
0.55833,3.6645,0.51439,0.065972,-2.5956e-08
0.56666,3.6651,0.50914,0.069298,-2.0779e-08
0.575,3.6658,0.50386,0.072441,-2.3467e-08
0.58333,3.6665,0.49858,0.075374,-1.8717e-08
0.59166,3.6673,0.49331,0.078082,-2.109e-08
0.6,3.6682,0.48809,0.080557,-1.6757e-08
0.60833,3.669,0.48294,0.082796,-1.8858e-08
0.61666,3.6699,0.47788,0.084799,-1.3979e-08
0.625,3.6709,0.47293,0.08657,-1.6315e-08
0.63333,3.6718,0.46811,0.088113,-1.1111e-08
0.64166,3.6728,0.46344,0.089437,-1.3699e-08
0.65,3.6737,0.45893,0.090548,-8.1787e-09
0.65833,3.6747,0.45461,0.091456,-1.1108e-08
0.66666,3.6757,0.45048,0.09217,-5.3541e-09
0.675,3.6767,0.44655,0.092702,-8.5748e-09
0.68333,3.6777,0.44285,0.093061,-2.6614e-09
0.69166,3.6787,0.43936,0.093259,-6.1958e-09
0.7,3.6797,0.43611,0.093308,-1.5702e-10
0.70833,3.6806,0.4331,0.093221,-3.9356e-09
0.71666,3.6816,0.43033,0.09301,2.17e-09
0.725,3.6825,0.42781,0.092689,-1.8235e-09
0.73333,3.6835,0.42554,0.09227,4.3099e-09
0.74166,3.6844,0.42351,0.091768,1.5443e-10
0.74234,3.6844,0.42351,0.091768,1.5443e-10
0.74234,3.6844,0.42351,0.091768,1.5443e-10
0.75,3.6853,0.42174,0.091196,5.9158e-09
0.7524,3.6853,0.42174,0.091196,5.9158e-09
0.7524,3.6853,0.42174,0.091196,5.9158e-09
0.75833,3.6861,0.4202,0.090569,2.1178e-09
0.76199,3.6861,0.4202,0.090569,2.1178e-09
0.76199,3.6861,0.4202,0.090569,2.1178e-09
0.76666,3.6869,0.41891,0.089902,7.2445e-09
0.77124,3.6869,0.41891,0.089902,7.2445e-09
0.77124,3.6869,0.41891,0.089902,7.2445e-09
0.775,3.6877,0.41785,0.089129,3.9571e-09
0.78086,3.6877,0.41785,0.089129,3.9571e-09
0.78086,3.6877,0.41785,0.089129,3.9571e-09
0.78333,3.6885,0.41702,0.088314,8.4695e-09
0.79008,3.6885,0.41702,0.088314,8.4695e-09
0.79008,3.6885,0.41702,0.088314,8.4695e-09
0.79166,3.6892,0.4164,0.087484,5.6905e-09
0.79887,3.6892,0.4164,0.087484,5.6905e-09
0.79893,3.6892,0.4164,0.087484,5.6905e-09
0.79893,3.6892,0.4164,0.087484,5.6905e-09
0.8,3.6899,0.41599,0.086664,9.5249e-09
0.80533,3.6899,0.41599,0.086664,9.5249e-09
0.80745,3.6899,0.41599,0.086664,9.5249e-09
0.80745,3.6899,0.41599,0.086664,9.5249e-09
0.80833,3.6906,0.41576,0.085877,7.1414e-09
0.81273,3.6906,0.41576,0.085877,7.1414e-09
0.81567,3.6906,0.41576,0.085877,7.1414e-09
0.81567,3.6906,0.41576,0.085877,7.1414e-09
0.81666,3.6912,0.4157,0.085144,1.0373e-08
0.82164,3.6912,0.4157,0.085144,1.0373e-08
0.82359,3.6912,0.4157,0.085144,1.0373e-08
0.82359,3.6912,0.4157,0.085144,1.0373e-08
0.825,3.6918,0.41581,0.084483,8.3721e-09
0.83122,3.6918,0.41581,0.084483,8.3721e-09
0.83122,3.6918,0.41581,0.084483,8.3721e-09
0.83333,3.6923,0.41608,0.083909,1.1054e-08
0.8385,3.6923,0.41608,0.083909,1.1054e-08
0.8385,3.6923,0.41608,0.083909,1.1054e-08
0.84166,3.6928,0.41648,0.083433,9.4672e-09
0.84537,3.6928,0.41648,0.083433,9.4672e-09
0.84537,3.6928,0.41648,0.083433,9.4672e-09
0.85,3.6933,0.417,0.083065,1.1723e-08
0.85172,3.6933,0.417,0.083065,1.1723e-08
0.85172,3.6933,0.417,0.083065,1.1723e-08
0.85833,3.6937,0.41765,0.08281,1.0494e-08
0.86494,3.6937,0.41765,0.08281,1.0494e-08
0.86666,3.6941,0.41839,0.08267,1.2333e-08
0.875,3.6945,0.41923,0.082646,1.142e-08
0.88333,3.6948,0.42016,0.082735,1.2907e-08
0.89166,3.695,0.42115,0.082933,1.2184e-08
0.9,3.6953,0.42221,0.083233,1.3375e-08
0.90833,3.6955,0.42331,0.083628,1.2751e-08
0.91666,3.6956,0.42447,0.08411,1.3773e-08
0.925,3.6958,0.42565,0.084669,1.3205e-08
0.93333,3.6959,0.42686,0.085296,1.3976e-08
0.94166,3.6959,0.42809,0.085981,1.3377e-08
0.95,3.696,0.42934,0.086714,1.4011e-08
0.95833,3.696,0.43058,0.087492,1.3479e-08
0.96666,3.696,0.43183,0.08831,1.4051e-08
0.975,3.6959,0.43307,0.089164,1.353e-08
0.98333,3.6959,0.43429,0.090049,1.4026e-08
0.99166,3.6958,0.43551,0.090957,1.3513e-08
1,3.6957,0.4367,0.091883,1.3863e-08
1.0083,3.6956,0.43787,0.092821,1.3271e-08
1.0167,3.6954,0.43901,0.093764,1.3681e-08
1.025,3.6953,0.44013,0.094706,1.2941e-08
1.0333,3.6951,0.44121,0.095642,1.3391e-08
1.0417,3.6949,0.44226,0.096569,1.2538e-08
1.05,3.6947,0.44327,0.097481,1.2972e-08
1.0583,3.6944,0.44425,0.098377,1.1996e-08
1.0667,3.6942,0.44519,0.099253,1.2535e-08
1.075,3.694,0.4461,0.10011,1.147e-08
1.0833,3.6937,0.44696,0.10094,1.1987e-08
1.0917,3.6935,0.44778,0.10175,1.0881e-08
1.1,3.6932,0.44857,0.10254,1.141e-08
1.1083,3.693,0.44931,0.1033,1.0263e-08
1.1167,3.6927,0.45001,0.10405,1.0759e-08
1.125,3.6924,0.45067,0.10477,9.6318e-09
1.1333,3.6922,0.45129,0.10548,1.0075e-08
1.1417,3.6919,0.45187,0.10617,8.9412e-09
1.15,3.6917,0.45242,0.10685,9.3881e-09
1.1583,3.6915,0.45292,0.10752,8.3047e-09
1.1667,3.6912,0.45338,0.10818,8.7173e-09
1.175,3.691,0.45381,0.10884,7.6954e-09
1.1833,3.6908,0.4542,0.10949,8.0629e-09
1.1917,3.6906,0.45455,0.11014,7.0901e-09
1.2,3.6904,0.45487,0.11079,7.3615e-09
1.2083,3.6902,0.45515,0.11144,6.4456e-09
1.2167,3.6901,0.4554,0.1121,6.6372e-09
1.225,3.6899,0.45561,0.11276,5.7836e-09
1.2333,3.6898,0.45579,0.11343,5.9135e-09
1.2417,3.6897,0.45594,0.1141,5.1457e-09
1.25,3.6895,0.45606,0.11479,5.2121e-09
1.2583,3.6894,0.45614,0.11548,4.5301e-09
1.2667,3.6893,0.4562,0.11617,4.5328e-09
1.275,3.6893,0.45622,0.11688,3.8924e-09
1.2833,3.6892,0.45622,0.11759,3.755e-09
1.2917,3.6891,0.45619,0.11832,3.156e-09
1.3,3.6891,0.45613,0.11905,2.9781e-09
1.3083,3.6891,0.45604,0.11978,2.4391e-09
1.3167,3.6891,0.45593,0.12053,2.196e-09
1.325,3.6891,0.4558,0.12127,1.6553e-09
1.3333,3.6891,0.45564,0.12203,1.4059e-09
1.3417,3.6891,0.45547,0.12279,8.7474e-10
1.35,3.6891,0.45527,0.12355,6.1333e-10
1.3583,3.6891,0.45506,0.12432,1.1631e-10
1.3667,3.6892,0.45483,0.12509,-1.3697e-10
1.375,3.6892,0.45458,0.12586,-5.7324e-10
1.3833,3.6892,0.45432,0.12663,-8.084e-10
1.3917,3.6893,0.45405,0.1274,-1.2335e-09
1.4,3.6894,0.45377,0.12817,-1.4293e-09
1.4083,3.6894,0.45347,0.12894,-1.7686e-09
1.4167,3.6895,0.45318,0.12971,-1.8436e-09
1.425,3.6895,0.45287,0.13048,-2.21e-09
1.4333,3.6896,0.45256,0.13125,-2.2581e-09
1.4417,3.6897,0.45225,0.13202,-2.6012e-09
1.45,3.6898,0.45193,0.13279,-2.628e-09
1.4583,3.6898,0.45161,0.13355,-2.9671e-09
1.4667,3.6899,0.4513,0.13432,-2.9778e-09
1.475,3.69,0.45099,0.13509,-3.2671e-09
1.4833,3.6901,0.45068,0.13586,-3.2252e-09
1.4917,3.6901,0.45037,0.13662,-3.5082e-09
1.5,3.6902,0.45007,0.13739,-3.4619e-09
1.5083,3.6903,0.44978,0.13816,-3.7363e-09
1.5167,3.6904,0.4495,0.13892,-3.6886e-09
1.525,3.6904,0.44922,0.13969,-3.9527e-09
1.5333,3.6905,0.44896,0.14045,-3.9061e-09
1.5417,3.6906,0.4487,0.14122,-4.1586e-09
1.55,3.6906,0.44846,0.14199,-4.0727e-09
1.5583,3.6907,0.44822,0.14275,-4.2711e-09
1.5667,3.6908,0.448,0.14352,-4.1935e-09
1.575,3.6908,0.44779,0.14428,-4.3817e-09
1.5833,3.6909,0.4476,0.14505,-4.3134e-09
1.5917,3.691,0.44742,0.14582,-4.4904e-09
1.6,3.691,0.44725,0.14658,-4.4111e-09
1.6083,3.6911,0.4471,0.14735,-4.5558e-09
1.6167,3.6912,0.44696,0.14811,-4.4891e-09
1.625,3.6912,0.44684,0.14888,-4.6233e-09
1.6333,3.6913,0.44672,0.14965,-4.5695e-09
1.6417,3.6913,0.44663,0.15041,-4.6299e-09
1.65,3.6914,0.44655,0.15118,-4.5282e-09
1.6583,3.6914,0.44648,0.15195,-4.5855e-09
1.6667,3.6915,0.44642,0.15272,-4.5041e-09
1.675,3.6915,0.44638,0.15348,-4.5372e-09
1.6833,3.6915,0.44635,0.15425,-4.4559e-09
1.6917,3.6916,0.44633,0.15502,-4.4861e-09
1.7,3.6916,0.44632,0.15579,-4.426e-09
1.7083,3.6916,0.44632,0.15656,-4.4526e-09
1.7167,3.6917,0.44633,0.15732,-4.4118e-09
1.725,3.6917,0.44634,0.15809,-4.4347e-09
1.7333,3.6917,0.44637,0.15886,-4.4067e-09
1.7417,3.6917,0.4464,0.15963,-4.4287e-09
1.75,3.6918,0.44644,0.1604,-4.4088e-09
1.7583,3.6918,0.44649,0.16117,-4.4322e-09
1.7667,3.6918,0.44654,0.16194,-4.3969e-09
1.775,3.6918,0.4466,0.16271,-4.4003e-09
1.7833,3.6918,0.44666,0.16348,-4.3775e-09
1.7917,3.6918,0.44672,0.16425,-4.3452e-09
1.8,3.6918,0.44679,0.16502,-4.2608e-09
1.8083,3.6918,0.44686,0.16579,-4.1799e-09
1.8167,3.6918,0.44693,0.16656,-4.0584e-09
1.825,3.6919,0.447,0.16733,-4.0186e-09
1.8333,3.6919,0.44708,0.1681,-3.9013e-09
1.8417,3.6918,0.44715,0.16887,-3.8537e-09
1.85,3.6918,0.44722,0.16964,-3.7386e-09
1.8583,3.6918,0.4473,0.17041,-3.7045e-09
1.8667,3.6918,0.44737,0.17118,-3.5917e-09
1.875,3.6918,0.44745,0.17195,-3.5703e-09
1.8833,3.6918,0.44752,0.17272,-3.4603e-09
1.8917,3.6918,0.4476,0.17349,-3.4506e-09
1.9,3.6918,0.44767,0.17426,-3.3439e-09
1.9083,3.6918,0.44774,0.17503,-3.345e-09
1.9167,3.6918,0.4478,0.1758,-3.242e-09
1.925,3.6918,0.44787,0.17657,-3.2532e-09
1.9333,3.6917,0.44794,0.17734,-3.1544e-09
1.9417,3.6917,0.448,0.1781,-3.1746e-09
1.95,3.6917,0.44806,0.17887,-3.0807e-09
1.9583,3.6917,0.44812,0.17964,-3.109e-09
1.9667,3.6917,0.44817,0.18041,-3.0205e-09
1.975,3.6917,0.44823,0.18118,-3.056e-09
1.9833,3.6917,0.44828,0.18194,-2.9521e-09
1.9917,3.6916,0.44833,0.18271,-2.973e-09
2,3.6916,0.44837,0.18348,-2.8763e-09
2.0083,3.6916,0.44842,0.18425,-2.9037e-09
2.0167,3.6916,0.44846,0.18501,-2.8146e-09
2.025,3.6916,0.4485,0.18578,-2.8476e-09
2.0333,3.6916,0.44854,0.18655,-2.7665e-09
2.0417,3.6915,0.44857,0.18732,-2.8046e-09
2.05,3.6915,0.4486,0.18808,-2.7316e-09
2.0583,3.6915,0.44863,0.18885,-2.7743e-09
2.0667,3.6915,0.44866,0.18962,-2.7097e-09
2.075,3.6915,0.44869,0.19038,-2.7564e-09
2.0833,3.6915,0.44871,0.19115,-2.7003e-09
2.0917,3.6915,0.44873,0.19191,-2.7506e-09
2.1,3.6915,0.44875,0.19268,-2.7031e-09
2.1083,3.6914,0.44876,0.19345,-2.7567e-09
2.1167,3.6914,0.44878,0.19421,-2.7179e-09
2.125,3.6914,0.44879,0.19498,-2.7745e-09
2.1333,3.6914,0.4488,0.19575,-2.7442e-09
2.1417,3.6914,0.4488,0.19651,-2.8038e-09
2.15,3.6914,0.44881,0.19728,-2.7818e-09
2.1583,3.6914,0.44881,0.19805,-2.8443e-09
2.1667,3.6914,0.44881,0.19881,-2.8306e-09
2.175,3.6914,0.44881,0.19958,-2.8746e-09
2.1833,3.6914,0.44881,0.20035,-2.8051e-09
2.1917,3.6914,0.44881,0.20111,-2.8107e-09
2.2,3.6914,0.4488,0.20188,-2.7515e-09
2.2083,3.6914,0.4488,0.20265,-2.7625e-09
2.2167,3.6914,0.44879,0.20341,-2.7131e-09
2.225,3.6914,0.44878,0.20418,-2.7303e-09
2.2333,3.6914,0.44876,0.20495,-2.6268e-09
2.2417,3.6914,0.44875,0.20571,-2.5878e-09
2.25,3.6914,0.44874,0.20648,-2.4982e-09
2.2583,3.6914,0.44872,0.20725,-2.4698e-09
2.2667,3.6914,0.44871,0.20802,-2.3928e-09
2.275,3.6914,0.44869,0.20878,-2.3742e-09
2.2833,3.6914,0.44867,0.20955,-2.3088e-09
2.2917,3.6914,0.44865,0.21032,-2.2995e-09
2.3,3.6914,0.44863,0.21109,-2.2235e-09
2.3083,3.6914,0.44861,0.21185,-2.2023e-09
2.3167,3.6914,0.44859,0.21262,-2.1164e-09
2.325,3.6914,0.44857,0.21339,-2.0847e-09
2.3333,3.6914,0.44855,0.21416,-2.0109e-09
2.3417,3.6914,0.44853,0.21492,-1.9903e-09
2.35,3.6914,0.44851,0.21569,-1.9277e-09
2.3583,3.6914,0.44849,0.21646,-1.9174e-09
2.3667,3.6914,0.44847,0.21723,-1.8651e-09
2.375,3.6915,0.44845,0.21799,-1.8646e-09
2.3833,3.6915,0.44843,0.21876,-1.8218e-09
2.3917,3.6915,0.44841,0.21953,-1.8307e-09
2.4,3.6915,0.44839,0.2203,-1.7966e-09
2.4083,3.6915,0.44837,0.22106,-1.8143e-09
2.4167,3.6915,0.44835,0.22183,-1.7884e-09
2.425,3.6915,0.44833,0.2226,-1.8144e-09
2.4333,3.6915,0.44832,0.22337,-1.7961e-09
2.4417,3.6915,0.4483,0.22414,-1.8299e-09
2.45,3.6915,0.44829,0.2249,-1.8187e-09
2.4583,3.6915,0.44827,0.22567,-1.86e-09
2.4667,3.6915,0.44826,0.22644,-1.8553e-09
2.475,3.6915,0.44825,0.22721,-1.9037e-09
2.4833,3.6915,0.44823,0.22798,-1.9051e-09
2.4917,3.6915,0.44822,0.22874,-1.9389e-09
2.5,3.6915,0.44821,0.22951,-1.9255e-09
2.5083,3.6915,0.4482,0.23028,-1.9672e-09
2.5167,3.6915,0.4482,0.23105,-1.9608e-09
2.525,3.6915,0.44819,0.23182,-2.0101e-09
2.5333,3.6915,0.44818,0.23258,-2.01e-09
2.5417,3.6915,0.44818,0.23335,-2.0665e-09
2.55,3.6915,0.44817,0.23412,-2.0725e-09
2.5583,3.6915,0.44817,0.23489,-2.1357e-09
2.5667,3.6915,0.44817,0.23566,-2.1473e-09
2.575,3.6915,0.44817,0.23642,-2.2169e-09
2.5833,3.6915,0.44817,0.23719,-2.2125e-09
2.5917,3.6915,0.44816,0.23796,-2.2677e-09
2.6,3.6915,0.44817,0.23873,-2.2698e-09
2.6083,3.6916,0.44817,0.23949,-2.3324e-09
2.6167,3.6916,0.44817,0.24026,-2.3407e-09
2.625,3.6916,0.44817,0.24103,-2.4102e-09
2.6333,3.6916,0.44817,0.2418,-2.3817e-09
2.6417,3.6916,0.44818,0.24257,-2.4165e-09
2.65,3.6916,0.44818,0.24333,-2.3967e-09
2.6583,3.6916,0.44818,0.2441,-2.4408e-09
2.6667,3.6916,0.44819,0.24487,-2.4078e-09
2.675,3.6916,0.44819,0.24564,-2.44e-09
2.6833,3.6916,0.4482,0.24641,-2.4163e-09
2.6917,3.6916,0.4482,0.24717,-2.4582e-09
2.7,3.6916,0.4482,0.24794,-2.4431e-09
2.7083,3.6916,0.44821,0.24871,-2.4302e-09
2.7167,3.6916,0.44821,0.24948,-2.2973e-09
2.725,3.6916,0.44822,0.25025,-2.2333e-09
2.7333,3.6916,0.44822,0.25101,-2.1142e-09
2.7417,3.6916,0.44823,0.25178,-2.064e-09
2.75,3.6916,0.44824,0.25255,-1.9579e-09
2.7583,3.6916,0.44824,0.25332,-1.9211e-09
2.7667,3.6916,0.44825,0.25409,-1.8276e-09
2.775,3.6916,0.44825,0.25485,-1.761e-09
2.7833,3.6916,0.44826,0.25562,-1.6377e-09
2.7917,3.6916,0.44826,0.25639,-1.5852e-09
2.8,3.6916,0.44826,0.25716,-1.4756e-09
2.8083,3.6916,0.44827,0.25793,-1.4367e-09
2.8167,3.6916,0.44827,0.25869,-1.3403e-09
2.825,3.6916,0.44828,0.25946,-1.3146e-09
2.8333,3.6916,0.44828,0.26023,-1.231e-09
2.8417,3.6915,0.44829,0.261,-1.218e-09
2.85,3.6915,0.44829,0.26176,-1.0828e-09
2.8583,3.6915,0.44829,0.26253,-1.0192e-09
2.8667,3.6915,0.4483,0.2633,-8.9858e-10
2.875,3.6915,0.4483,0.26407,-8.4954e-10
2.8833,3.6915,0.4483,0.26484,-7.4304e-10
2.8917,3.6915,0.44831,0.2656,-6.866e-10
2.9,3.6915,0.44831,0.26637,-5.728e-10
2.9083,3.6915,0.44831,0.26714,-5.3064e-10
2.9167,3.6915,0.44832,0.26791,-4.3106e-10
2.925,3.6915,0.44832,0.26867,-4.027e-10
2.9333,3.6915,0.44832,0.26944,-3.1687e-10
2.9417,3.6915,0.44832,0.27021,-3.0189e-10
2.95,3.6915,0.44832,0.27098,-2.2943e-10
2.9583,3.6915,0.44833,0.27175,-2.2743e-10
2.9667,3.6915,0.44833,0.27251,-1.6796e-10
2.975,3.6915,0.44833,0.27328,-1.7857e-10
2.9833,3.6915,0.44833,0.27405,-1.3173e-10
2.9917,3.6915,0.44833,0.27482,-1.5456e-10
3,3.6915,0.44833,0.27558,-1.2003e-10
3.0083,3.6915,0.44833,0.27635,-1.5477e-10
3.0167,3.6915,0.44833,0.27712,-1.3222e-10
3.025,3.6915,0.44833,0.27789,-1.7852e-10
3.0333,3.6915,0.44833,0.27866,-1.6763e-10
3.0417,3.6915,0.44833,0.27942,-1.8253e-10
3.05,3.6915,0.44833,0.28019,-1.4097e-10
3.0583,3.6915,0.44833,0.28096,-1.6847e-10
3.0667,3.6915,0.44833,0.28173,-1.3972e-10
3.075,3.6915,0.44833,0.28249,-1.7944e-10
3.0833,3.6915,0.44833,0.28326,-1.6302e-10
3.0917,3.6915,0.44833,0.28403,-2.1463e-10
3.1,3.6915,0.44833,0.2848,-2.092e-10
3.1083,3.6915,0.44833,0.28557,-2.7156e-10
3.1167,3.6915,0.44833,0.28633,-2.7674e-10
3.125,3.6915,0.44833,0.2871,-3.4918e-10
3.1333,3.6915,0.44833,0.28787,-3.6431e-10
3.1417,3.6915,0.44833,0.28864,-4.4623e-10
3.15,3.6915,0.44833,0.2894,-4.707e-10
3.1583,3.6915,0.44833,0.29017,-5.6156e-10
3.1667,3.6915,0.44832,0.29094,-5.948e-10
3.175,3.6915,0.44832,0.29171,-6.9408e-10
3.1833,3.6915,0.44832,0.29248,-7.3558e-10
3.1917,3.6915,0.44832,0.29324,-8.4281e-10
3.2,3.6915,0.44832,0.29401,-8.9211e-10
3.2083,3.6915,0.44832,0.29478,-1.0069e-09
3.2167,3.6915,0.44832,0.29555,-1.0635e-09
