time,h_asl,h_dot,vc,pitch,pitch_rate,roll,roll_rate,heading,heading_rate,alpha_deg,a_pilot_x_ft_sec2,a_pilot_y_ft_sec2,a_pilot_z_ft_sec2,pitch_accel_rad_sec2,roll_accel_rad_sec2,yaw_accel_rad_sec2,lat_deg,long_deg,flaps_pos_norm,engine_percent,pilot_elevator_cmd,throttle_0_cmd,temp_rankine,pressure_psf
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5691e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7415e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9664e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00014928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00074735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0037377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0083333,12,0,0,-1.4125e-30,0,1.2722e-14,0,90,0,0,-0.9104,-4.2067e-15,-36.9461,0.31978,5.3439e-16,-5.6092e-17,0,0,0,0,0,0,518.6272,2115.3105
0.016667,12,-0.011739,0.0069542,1.7749e-15,0.15268,1.2722e-14,2.5515e-16,90,7.1201e-18,90.0243,-2.903,-5.4683e-15,-50.6695,0.28186,1.3851e-09,2.232e-15,0,-4.2947e-18,0.00020833,30,0,0,518.6272,2115.3105
0.022089,12,-0.011739,0.0069542,1.7749e-15,0.15268,1.2722e-14,2.5515e-16,90,7.1201e-18,90.0243,-2.903,-5.4683e-15,-50.6695,0.28186,1.3851e-09,2.232e-15,0,-4.2947e-18,0.00020833,30,0,0,518.6272,2115.3105
0.022089,12,-0.011739,0.0069542,1.7749e-15,0.15268,1.2722e-14,2.5515e-16,90,7.1201e-18,90.0243,-2.903,-5.4683e-15,-50.6695,0.28186,1.3851e-09,2.232e-15,0,-4.2947e-18,0.00020833,30,0,0,518.6272,2115.3105
0.025,11.9998,-0.016439,0.0097386,0.0012723,0.28726,4.9849e-14,6.6133e-10,90,1.2888e-15,90.5267,-2.5713,1.2574e-08,-48.8625,0.24704,-3.7621e-08,-8.5718e-09,1.8454e-30,-2.1768e-13,0.00041667,30,0,0,518.6272,2115.3105
0.033333,11.9997,-0.02026,0.012003,0.0036662,0.40521,5.5294e-12,-1.7302e-08,90,-4.0927e-09,90.8919,-2.2613,-4.4238e-07,-46.9434,0.21451,1.6247e-07,6.0498e-08,-2.1774e-22,-6.6591e-12,0.000625,30,0,0,518.6272,2115.3105
0.040009,11.9997,-0.02026,0.012003,0.0036662,0.40521,5.5294e-12,-1.7302e-08,90,-4.0927e-09,90.8919,-2.2613,-4.4238e-07,-46.9434,0.21451,1.6247e-07,6.0498e-08,-2.1774e-22,-6.6591e-12,0.000625,30,0,0,518.6272,2115.3105
0.040009,11.9997,-0.02026,0.012003,0.0036662,0.40521,5.5294e-12,-1.7302e-08,90,-4.0927e-09,90.8919,-2.2613,-4.4238e-07,-46.9434,0.21451,1.6247e-07,6.0498e-08,-2.1774e-22,-6.6591e-12,0.000625,30,0,0,518.6272,2115.3105
0.041667,11.9995,-0.022661,0.013427,0.007043,0.50764,-1.3866e-10,6.0273e-08,90,2.4792e-08,91.2858,-1.9705,3.2774e-06,-45.109,0.18437,-3.1314e-07,-1.0993e-07,-2.3781e-16,-1.5856e-11,0.00083333,30,0,0,518.6272,2115.3105
0.046936,11.9995,-0.022661,0.013427,0.007043,0.50764,-1.3866e-10,6.0273e-08,90,2.4792e-08,91.2858,-1.9705,3.2774e-06,-45.109,0.18437,-3.1314e-07,-1.0993e-07,-2.3781e-16,-1.5856e-11,0.00083333,30,0,0,518.6272,2115.3105
0.046936,11.9995,-0.022661,0.013427,0.007043,0.50764,-1.3866e-10,6.0273e-08,90,2.4792e-08,91.2858,-1.9705,3.2774e-06,-45.109,0.18437,-3.1314e-07,-1.0993e-07,-2.3781e-16,-1.5856e-11,0.00083333,30,0,0,518.6272,2115.3105
0.05,11.9993,-0.024277,0.014387,0.011273,0.59566,3.6364e-10,-8.9248e-08,90,-2.769e-08,91.6941,-1.6995,-6.2488e-06,-43.3535,0.15645,4.0165e-07,1.2097e-07,8.5121e-16,-2.9855e-11,0.0010417,30,0,0,518.6272,2115.3105
0.058333,11.9991,-0.025374,0.015041,0.016237,0.67036,-3.8009e-10,1.0254e-07,90,3.006e-08,92.1177,-1.4473,6.686e-06,-41.6929,0.13068,-4.8329e-07,-1.2995e-07,-1.1748e-15,-4.8645e-11,0.00125,30,0,0,518.6272,2115.3105
0.066666,11.9989,-0.026163,0.015513,0.021823,0.73276,4.7442e-10,-1.2823e-07,90,-3.1975e-08,92.5496,-1.2133,-7.2072e-06,-40.1344,0.10696,5.3808e-07,1.3729e-07,1.7243e-15,-7.2473e-11,0.0014583,30,0,0,518.6272,2115.3105
0.075,11.9987,-0.026783,0.015887,0.02793,0.78383,-5.9421e-10,1.2871e-07,90,3.3561e-08,92.9824,-0.99698,7.5032e-06,-38.6822,0.085191,-5.8452e-07,-1.4332e-07,-1.7493e-15,-1.0144e-10,0.0016667,30,0,0,518.6272,2115.3106
0.083333,11.9984,-0.027329,0.016217,0.034462,0.8245,4.7838e-10,-1.5041e-07,90,-3.4855e-08,93.4084,-0.79761,-7.8128e-06,-37.3377,0.065296,6.2296e-07,1.4825e-07,2.2687e-15,-1.3561e-10,0.001875,30,0,0,518.6272,2115.3106
0.091666,11.9982,-0.027858,0.016538,0.041332,0.85568,-7.7509e-10,1.4707e-07,90,3.5911e-08,93.8207,-0.61454,8.091e-06,-36.1006,0.047186,-6.4918e-07,-1.5227e-07,-2.0777e-15,-1.7499e-10,0.0020833,30,0,0,518.6272,2115.3106
0.1,11.998,-0.028407,0.016873,0.048463,0.87821,4.5054e-10,-1.6294e-07,90,-3.6773e-08,94.2141,-0.44711,-8.2454e-06,-34.969,0.030775,6.747e-07,1.5551e-07,2.6159e-15,-2.196e-10,0.0022917,30,0,0,518.6272,2115.3106
0.10833,11.9977,-0.028997,0.017231,0.055781,0.8929,-9.0733e-10,1.5927e-07,90,3.7456e-08,94.5848,-0.29462,8.4568e-06,-33.94,0.015976,-6.9063e-07,-1.5807e-07,-2.273e-15,-2.6941e-10,0.0025,30,0,0,518.6272,2115.3106
0.11667,11.9975,-0.029634,0.017618,0.063222,0.90053,4.1992e-10,-1.7056e-07,90,-3.7995e-08,94.9312,-0.1564,-8.5387e-06,-33.01,0.002705,7.0685e-07,1.6004e-07,2.8432e-15,-3.2441e-10,0.0027083,30,0,0,518.6272,2115.3107
0.125,11.9972,-0.030319,0.018034,0.070727,0.90182,-1.0014e-09,1.6702e-07,90,3.8395e-08,95.2529,-0.031747,8.6789e-06,-32.1749,-0.0091241,-7.1603e-07,-1.6146e-07,-2.3899e-15,-3.8458e-10,0.0029167,30,0,0,518.6272,2115.3107
0.13333,11.997,-0.031049,0.018477,0.078242,0.89746,3.9047e-10,-1.7496e-07,90,-3.8673e-08,95.551,0.080045,-8.7109e-06,-31.43,-0.019595,7.2558e-07,1.6242e-07,2.9907e-15,-4.4989e-10,0.003125,30,0,0,518.6272,2115.3107
0.14167,11.9967,-0.031816,0.018942,0.08572,0.88811,-1.0675e-09,1.7159e-07,90,3.8857e-08,95.8274,0.17968,8.7903e-06,-30.7707,-0.028792,-7.2984e-07,-1.6296e-07,-2.4557e-15,-5.2032e-10,0.0033333,30,0,0,518.6272,2115.3107
0.15,11.9965,-0.032611,0.019424,0.093121,0.87436,3.6245e-10,-1.77e-07,90,-3.8931e-08,96.0848,0.26784,-8.7853e-06,-30.192,-0.036795,7.3434e-07,1.6311e-07,3.0817e-15,-5.9587e-10,0.0035417,30,0,0,518.6272,2115.3107
0.15833,11.9962,-0.033424,0.019917,0.10041,0.85679,-1.1125e-09,1.7376e-07,90,3.8925e-08,96.326,0.34523,8.8138e-06,-29.689,-0.043686,-7.3477e-07,-1.6293e-07,-2.4847e-15,-6.7651e-10,0.00375,30,0,0,518.6272,2115.3108
0.16667,11.9959,-0.034245,0.020415,0.10755,0.83593,3.3544e-10,-1.7721e-07,90,-3.8847e-08,96.554,0.41253,-8.7781e-06,-29.2568,-0.049543,7.3532e-07,1.6241e-07,3.1301e-15,-7.6225e-10,0.0039583,30,0,0,518.6272,2115.3108
0.175,11.9956,-0.035064,0.020912,0.11451,0.81228,-1.1414e-09,1.7402e-07,90,3.8677e-08,96.7717,0.47042,8.7659e-06,-28.8904,-0.054443,-7.3269e-07,-1.6159e-07,-2.4854e-15,-8.5309e-10,0.0041667,30,0,0,518.6272,2115.3108
0.18333,11.9953,-0.035872,0.021403,0.12128,0.78628,3.0885e-10,-1.7597e-07,90,-3.8457e-08,96.9819,0.51955,-8.7014e-06,-28.585,-0.058459,7.3006e-07,1.6052e-07,3.1454e-15,-9.4901e-10,0.004375,30,0,0,518.6272,2115.3108
0.19167,11.995,-0.036661,0.021883,0.12784,0.75837,-1.1576e-09,1.7278e-07,90,3.8165e-08,97.187,0.56056,8.6553e-06,-28.3358,-0.061663,-7.2495e-07,-1.5919e-07,-2.4634e-15,-1.05e-09,0.0045833,30,0,0,518.6272,2115.3108
0.2,11.9947,-0.037422,0.022347,0.13415,0.72893,2.8227e-10,-1.7353e-07,90,-3.7823e-08,97.3894,0.59408,-8.5675e-06,-28.1384,-0.064124,7.1976e-07,1.5765e-07,3.1342e-15,-1.1562e-09,0.0047916,30,0,0,518.6272,2115.3109
0.20833,11.9944,-0.038149,0.022791,0.14023,0.69831,-1.1638e-09,1.7031e-07,90,3.7434e-08,97.5911,0.62071,8.4938e-06,-27.9883,-0.065908,-7.077e-07,-1.5593e-07,-2.423e-15,-1.2674e-09,0.005,30,0,0,518.6272,2115.3109
0.21667,11.9941,-0.038836,0.023212,0.14605,0.66685,2.554e-10,-1.6778e-07,90,-3.7001e-08,97.794,0.64103,-8.2849e-06,-27.8813,-0.067079,7.0594e-07,1.5405e-07,3.1017e-15,-1.3839e-09,0.0052083,30,0,0,518.6272,2115.3109
0.225,11.9937,-0.039478,0.023607,0.15161,0.63482,-1.1428e-09,1.6947e-07,90,3.6536e-08,97.9996,0.6556,8.2759e-06,-27.8133,-0.067695,-6.9905e-07,-1.5201e-07,-2.3999e-15,-1.5054e-09,0.0054166,30,0,0,518.6272,2115.3109
0.23333,11.9934,-0.040072,0.023974,0.1569,0.6025,2.6949e-10,-1.6449e-07,90,-3.6027e-08,98.2094,0.66496,-8.1837e-06,-27.7805,-0.067815,6.8812e-07,1.4982e-07,3.0334e-15,-1.6322e-09,0.005625,30,0,0,518.6272,2115.311
0.24167,11.9931,-0.040614,0.024311,0.16192,0.57012,-1.1013e-09,1.6426e-07,90,3.5492e-08,98.4246,0.66961,8.0501e-06,-27.7791,-0.067492,-6.7879e-07,-1.475e-07,-2.3394e-15,-1.7641e-09,0.0058333,30,0,0,518.6272,2115.311
0.25,11.9927,-0.041101,0.024616,0.16667,0.53789,2.6752e-10,-1.6004e-07,90,-3.4922e-08,98.6464,0.67005,-7.9364e-06,-27.8058,-0.066777,6.6773e-07,1.451e-07,2.9516e-15,-1.9013e-09,0.0060416,30,0,0,518.6272,2115.311
0.25833,11.9924,-0.041531,0.024889,0.17115,0.50601,-1.0662e-09,1.5898e-07,90,3.4346e-08,98.8757,0.66674,7.7953e-06,-27.8572,-0.065718,-6.573e-07,-1.4263e-07,-2.271e-15,-2.0438e-09,0.00625,30,0,0,518.6272,2115.311
0.26667,11.992,-0.041904,0.025128,0.17537,0.47463,2.5862e-10,-1.5507e-07,90,-3.3741e-08,99.1134,0.6601,-7.6701e-06,-27.9303,-0.064359,6.457e-07,1.4007e-07,2.8659e-15,-2.1915e-09,0.0064583,30,0,0,518.6272,2115.3111
0.275,11.9917,-0.042219,0.025334,0.17932,0.4439,-1.0336e-09,1.5344e-07,90,3.3129e-08,99.3604,0.65054,7.5237e-06,-28.0223,-0.062743,-6.3452e-07,-1.3747e-07,-2.1946e-15,-2.3445e-09,0.0066666,30,0,0,518.6272,2115.3111
0.28333,11.9913,-0.042476,0.025507,0.18302,0.41394,2.4508e-10,-1.4973e-07,90,-3.2498e-08,99.6175,0.63845,-7.3892e-06,-28.1303,-0.060908,6.2249e-07,1.3482e-07,2.7762e-15,-2.5029e-09,0.006875,30,0,0,518.6272,2115.3111
0.29167,11.991,-0.042674,0.025646,0.18647,0.38486,-1.0027e-09,1.477e-07,90,3.1865e-08,99.8852,0.62419,7.2398e-06,-28.2521,-0.05889,-6.1081e-07,-1.3214e-07,-2.1117e-15,-2.6666e-09,0.0070833,30,0,0,518.6272,2115.3112
0.3,11.9906,-0.042816,0.025753,0.18968,0.35675,2.2816e-10,-1.4415e-07,90,-3.1221e-08,100.1643,0.60809,-7.1e-06,-28.3851,-0.056722,5.9854e-07,1.2945e-07,2.6836e-15,-2.8358e-09,0.0072916,30,0,0,518.6272,2115.3112
0.30833,11.9903,-0.042903,0.025828,0.19265,0.32966,-9.731e-10,1.4183e-07,90,3.0578e-08,100.4553,0.59045,6.9497e-06,-28.5275,-0.054434,-5.8657e-07,-1.2674e-07,-2.0241e-15,-3.0103e-09,0.0075,30,0,0,518.6272,2115.3112
0.31667,11.9899,-0.042934,0.025872,0.1954,0.30367,2.0886e-10,-1.3844e-07,90,-2.993e-08,100.7589,0.57155,-6.8072e-06,-28.6771,-0.052056,5.7422e-07,1.2404e-07,2.5892e-15,-3.1902e-09,0.0077083,30,0,0,518.6272,2115.3112
0.325,11.9896,-0.042914,0.025886,0.19793,0.27882,-9.4481e-10,1.3593e-07,90,2.9288e-08,101.0755,0.55167,6.6579e-06,-28.8322,-0.049611,-5.6217e-07,-1.2136e-07,-1.9337e-15,-3.3757e-09,0.0079166,30,0,0,518.6272,2115.3113
0.33333,11.9892,-0.042843,0.025872,0.20025,0.25513,1.8798e-10,-1.3268e-07,90,-2.8652e-08,101.4057,0.53104,-6.5161e-06,-28.9912,-0.047123,5.4989e-07,1.1868e-07,2.4943e-15,-3.5666e-09,0.008125,30,0,0,518.6272,2115.3113
0.34167,11.9888,-0.042723,0.025831,0.20238,0.23263,-9.1771e-10,1.3007e-07,90,2.801e-08,101.7501,0.50987,6.3693e-06,-29.1527,-0.044613,-5.3791e-07,-1.1603e-07,-1.842e-15,-3.763e-09,0.0083333,30,0,0,518.6272,2115.3113
0.35,11.9885,-0.042557,0.025764,0.20432,0.21133,1.6619e-10,-1.2696e-07,90,-2.7386e-08,102.109,0.48837,-6.2283e-06,-29.3153,-0.042099,5.2582e-07,1.1342e-07,2.4001e-15,-3.9649e-09,0.0085416,30,0,0,518.6272,2115.3113
0.35833,11.9881,-0.042348,0.025673,0.20608,0.19123,-8.9181e-10,1.243e-07,90,2.6767e-08,102.483,0.4667,6.0863e-06,-29.4779,-0.039598,-5.1405e-07,-1.1083e-07,-1.7505e-15,-4.1724e-09,0.00875,30,0,0,518.6272,2115.3114
0.36667,11.9878,-0.042098,0.02556,0.20767,0.17232,1.3437e-10,-1.2133e-07,90,-2.6148e-08,102.8725,0.44504,-5.9481e-06,-29.6394,-0.037125,5.0227e-07,1.0828e-07,2.3074e-15,-4.3855e-09,0.0089583,30,0,0,518.6272,2115.3114
0.375,11.9874,-0.041808,0.025425,0.20911,0.1546,-8.6714e-10,1.1867e-07,90,2.555e-08,103.2779,0.42351,5.8096e-06,-29.7988,-0.034692,-4.8587e-07,-1.0576e-07,-1.6601e-15,-4.6041e-09,0.0091666,30,0,0,518.6273,2115.3114
0.37635,11.9874,-0.041808,0.025425,0.20911,0.1546,-8.6714e-10,1.1867e-07,90,2.555e-08,103.2779,0.42351,5.8096e-06,-29.7988,-0.034692,-4.8587e-07,-1.0576e-07,-1.6601e-15,-4.6041e-09,0.0091666,30,0,0,518.6273,2115.3114
0.37635,11.9874,-0.041808,0.025425,0.20911,0.1546,-8.6714e-10,1.1867e-07,90,2.555e-08,103.2779,0.42351,5.8096e-06,-29.7988,-0.034692,-4.8587e-07,-1.0576e-07,-1.6601e-15,-4.6041e-09,0.0091666,30,0,0,518.6273,2115.3114
0.38333,11.9871,-0.041483,0.025271,0.2104,0.13803,1.1548e-10,-1.135e-07,90,-2.4943e-08,103.6997,0.40225,-5.5707e-06,-29.9554,-0.03231,4.7995e-07,1.0332e-07,2.2171e-15,-4.8284e-09,0.009375,30,0,0,518.6273,2115.3115
0.38633,11.9871,-0.041483,0.025271,0.2104,0.13803,1.1548e-10,-1.135e-07,90,-2.4943e-08,103.6997,0.40225,-5.5707e-06,-29.9554,-0.03231,4.7995e-07,1.0332e-07,2.2171e-15,-4.8284e-09,0.009375,30,0,0,518.6273,2115.3115
0.38633,11.9871,-0.041483,0.025271,0.2104,0.13803,1.1548e-10,-1.135e-07,90,-2.4943e-08,103.6997,0.40225,-5.5707e-06,-29.9554,-0.03231,4.7995e-07,1.0332e-07,2.2171e-15,-4.8284e-09,0.009375,30,0,0,518.6273,2115.3115
0.39167,11.9867,-0.041124,0.025099,0.21155,0.12261,-8.2409e-10,1.1584e-07,90,2.4385e-08,104.1383,0.38137,5.5245e-06,-30.1085,-0.029989,-4.7072e-07,-1.0091e-07,-1.6042e-15,-5.0582e-09,0.0095833,30,0,0,518.6273,2115.3115
0.39599,11.9867,-0.041124,0.025099,0.21155,0.12261,-8.2409e-10,1.1584e-07,90,2.4385e-08,104.1383,0.38137,5.5245e-06,-30.1085,-0.029989,-4.7072e-07,-1.0091e-07,-1.6042e-15,-5.0582e-09,0.0095833,30,0,0,518.6273,2115.3115
0.39599,11.9867,-0.041124,0.025099,0.21155,0.12261,-8.2409e-10,1.1584e-07,90,2.4385e-08,104.1383,0.38137,5.5245e-06,-30.1085,-0.029989,-4.7072e-07,-1.0091e-07,-1.6042e-15,-5.0582e-09,0.0095833,30,0,0,518.6273,2115.3115
0.4,11.9864,-0.040735,0.024911,0.21257,0.10829,1.373e-10,-1.0909e-07,90,-2.3792e-08,104.594,0.36095,-5.423e-06,-30.2574,-0.027738,4.5769e-07,9.8541e-08,2.1109e-15,-5.2937e-09,0.0097916,30,0,0,518.6273,2115.3115
0.40543,11.9864,-0.040735,0.024911,0.21257,0.10829,1.373e-10,-1.0909e-07,90,-2.3792e-08,104.594,0.36095,-5.423e-06,-30.2574,-0.027738,4.5769e-07,9.8541e-08,2.1109e-15,-5.2937e-09,0.0097916,30,0,0,518.6273,2115.3115
0.40543,11.9864,-0.040735,0.024911,0.21257,0.10829,1.373e-10,-1.0909e-07,90,-2.3792e-08,104.594,0.36095,-5.423e-06,-30.2574,-0.027738,4.5769e-07,9.8541e-08,2.1109e-15,-5.2937e-09,0.0097916,30,0,0,518.6273,2115.3115
0.40833,11.9861,-0.040317,0.024708,0.21347,0.095043,-7.6083e-10,1.0961e-07,90,2.3256e-08,105.0672,0.34109,5.2747e-06,-30.4017,-0.025563,-4.4772e-07,-9.6247e-08,-1.5258e-15,-5.5349e-09,0.01,30,0,0,518.6273,2115.3115
0.41471,11.9861,-0.040317,0.024708,0.21347,0.095043,-7.6083e-10,1.0961e-07,90,2.3256e-08,105.0672,0.34109,5.2747e-06,-30.4017,-0.025563,-4.4772e-07,-9.6247e-08,-1.5258e-15,-5.5349e-09,0.01,30,0,0,518.6273,2115.3115
0.41471,11.9861,-0.040317,0.024708,0.21347,0.095043,-7.6083e-10,1.0961e-07,90,2.3256e-08,105.0672,0.34109,5.2747e-06,-30.4017,-0.025563,-4.4772e-07,-9.6247e-08,-1.5258e-15,-5.5349e-09,0.01,30,0,0,518.6273,2115.3115
0.41667,11.9857,-0.039873,0.024493,0.21426,0.082837,1.3619e-10,-1.0433e-07,90,-2.2697e-08,105.5583,0.32184,-5.1706e-06,-30.5409,-0.02347,4.3626e-07,9.3995e-08,2.008e-15,-5.7817e-09,0.010208,30,0,0,518.6273,2115.3116
0.42384,11.9857,-0.039873,0.024493,0.21426,0.082837,1.3619e-10,-1.0433e-07,90,-2.2697e-08,105.5583,0.32184,-5.1706e-06,-30.5409,-0.02347,4.3626e-07,9.3995e-08,2.008e-15,-5.7817e-09,0.010208,30,0,0,518.6273,2115.3116
0.42384,11.9857,-0.039873,0.024493,0.21426,0.082837,1.3619e-10,-1.0433e-07,90,-2.2697e-08,105.5583,0.32184,-5.1706e-06,-30.5409,-0.02347,4.3626e-07,9.3995e-08,2.008e-15,-5.7817e-09,0.010208,30,0,0,518.6273,2115.3116
0.425,11.9854,-0.039406,0.024266,0.21495,0.071631,-7.2383e-10,1.0414e-07,90,2.2181e-08,106.0674,0.30327,5.0338e-06,-30.6747,-0.021463,-2.2883e-07,-1.9197e-09,-1.4523e-15,-6.0342e-09,0.010417,30,0,0,518.6273,2115.3116
0.43079,11.9854,-0.039406,0.024266,0.21495,0.071631,-7.2383e-10,1.0414e-07,90,2.2181e-08,106.0674,0.30327,5.0338e-06,-30.6747,-0.021463,-2.2883e-07,-1.9197e-09,-1.4523e-15,-6.0342e-09,0.010417,30,0,0,518.6273,2115.3116
0.43285,11.9854,-0.039406,0.024266,0.21495,0.071631,-7.2383e-10,1.0414e-07,90,2.2181e-08,106.0674,0.30327,5.0338e-06,-30.6747,-0.021463,-2.2883e-07,-1.9197e-09,-1.4523e-15,-6.0342e-09,0.010417,30,0,0,518.6273,2115.3116
0.43285,11.9854,-0.039406,0.024266,0.21495,0.071631,-7.2383e-10,1.0414e-07,90,2.2181e-08,106.0674,0.30327,5.0338e-06,-30.6747,-0.021463,-2.2883e-07,-1.9197e-09,-1.4523e-15,-6.0342e-09,0.010417,30,0,0,518.6273,2115.3116
0.43333,11.9851,-0.038917,0.024029,0.21555,0.061384,1.4268e-10,-5.1232e-09,90,2.1266e-08,106.5949,0.28543,-2.5583e-08,-30.8029,-0.017514,1.3241e-07,6.9389e-08,1.9153e-15,-6.2923e-09,0.010625,30,0,0,518.6273,2115.3116
0.43573,11.9851,-0.038917,0.024029,0.21555,0.061384,1.4268e-10,-5.1232e-09,90,2.1266e-08,106.5949,0.28543,-2.5583e-08,-30.8029,-0.017514,1.3241e-07,6.9389e-08,1.9153e-15,-6.2923e-09,0.010625,30,0,0,518.6273,2115.3116
0.44166,11.9847,-0.038411,0.023635,0.21606,0.053022,9.9064e-11,5.8225e-08,90,5.4396e-08,105.9097,0.3216,3.8944e-06,-31.0519,-0.01348,-9.9e-08,2.5176e-08,-9.7037e-18,-6.5562e-09,0.010833,30,0,0,518.6273,2115.3116
0.45,11.9844,-0.037884,0.023121,0.2165,0.046586,5.8358e-10,1.1002e-08,90,6.6417e-08,104.1435,0.36928,1.5214e-06,-31.3061,-0.012636,4.3177e-08,1.941e-08,1.5592e-15,-6.7865e-09,0.011042,30,0,0,518.6273,2115.3117
0.45833,11.9841,-0.037339,0.022691,0.21689,0.040552,6.7475e-10,3.1653e-08,90,7.5685e-08,103.1141,0.3456,9.8346e-07,-31.3612,-0.01068,-4.2502e-08,1.5278e-08,1.017e-15,-6.9778e-09,0.01125,30,0,0,518.6273,2115.3117
0.46666,11.9838,-0.036784,0.022216,0.21723,0.035453,9.3815e-10,1.1389e-08,90,8.2979e-08,101.448,0.35477,8.8704e-07,-31.4849,-0.0090858,1.2836e-08,7.8894e-09,1.7804e-15,-7.1685e-09,0.011458,30,0,0,518.6273,2115.3117
0.475,11.9835,-0.036059,0.021724,0.21752,0.031115,1.0328e-09,1.7532e-08,90,8.6746e-08,100.7079,0.29995,3.6991e-07,-31.5988,-0.0062298,-1.9035e-08,4.354e-09,1.7474e-15,-7.3171e-09,0.011667,30,0,0,518.6273,2115.3117
0.48333,11.9832,-0.035278,0.021187,0.21778,0.02814,1.1787e-09,8.452e-09,90,8.8825e-08,99.693,0.27365,2.2007e-07,-31.7866,-0.0052728,1.3246e-08,-8.5547e-08,2.2103e-15,-7.4682e-09,0.011875,30,0,0,518.6273,2115.3117
0.49166,11.9829,-0.034527,0.02071,0.21802,0.025623,1.2489e-09,1.4622e-08,90,4.7979e-08,99.2527,0.23363,-5.4393e-06,-31.8472,-0.0038204,-2.2792e-08,-2.9811e-10,2.3695e-15,-7.592e-09,0.012083,30,0,0,518.6273,2115.3118
0.5,11.9826,-0.03378,0.020227,0.21823,0.023799,1.3706e-09,3.7392e-09,90,4.7837e-08,98.6135,0.21863,-2.8246e-07,-31.9379,-0.0033754,1.1441e-10,-4.1468e-10,2.7836e-15,-7.7164e-09,0.012292,30,0,0,518.6273,2115.3118
0.50833,11.9824,-0.033071,0.019789,0.21843,0.022187,1.4017e-09,3.7933e-09,90,4.7639e-08,98.3475,0.1946,-5.3752e-08,-31.9628,-0.0025365,-2.2688e-09,-9.1774e-10,3.0706e-15,-7.8234e-09,0.0125,30,0,0,518.6273,2115.3118
0.51666,11.9821,-0.03238,0.019357,0.21861,0.020976,1.4332e-09,2.7085e-09,90,4.7201e-08,97.9408,0.18611,-7.6876e-08,-32.0126,-0.0022966,-1.8443e-09,-9.767e-10,3.3979e-15,-7.9305e-09,0.012708,30,0,0,518.6273,2115.3118
0.525,11.9818,-0.031725,0.018958,0.21879,0.01988,1.4557e-09,1.8264e-09,90,4.6734e-08,97.7762,0.17159,-7.4785e-08,-32.024,-0.0017879,-2.0268e-09,-1.2427e-09,3.7138e-15,-8.0262e-09,0.012917,30,0,0,518.6273,2115.3119
0.53333,11.9816,-0.031091,0.018568,0.21895,0.019026,1.4708e-09,8.5657e-10,90,4.6141e-08,97.5142,0.16669,-8.4494e-08,-32.053,-0.0016484,-1.5592e-09,-1.2445e-09,4.0334e-15,-8.1216e-09,0.013125,30,0,0,518.6273,2115.3119
0.54166,11.9813,-0.030485,0.018202,0.21911,0.018239,1.4779e-09,1.1004e-10,90,4.5547e-08,97.4096,0.1578,-7.9782e-08,-32.0584,-0.0013326,-1.1273e-08,-1.4289e-09,4.3467e-15,-8.2094e-09,0.013333,30,0,0,518.6273,2115.3119
0.55,11.981,-0.029899,0.017845,0.21927,0.017603,1.4788e-09,-5.2748e-09,90,4.4864e-08,97.2386,0.1549,-2.9415e-07,-32.0756,-0.0012474,-2.2099e-09,-1.3663e-09,4.6591e-15,-8.2965e-09,0.013542,30,0,0,518.6273,2115.3119
0.55833,11.9808,-0.029335,0.017506,0.21941,0.017007,1.4347e-09,-6.3322e-09,90,4.4212e-08,97.1702,0.14938,-4.3001e-08,-32.0782,-0.0010481,3.8444e-09,-1.4218e-09,5.0315e-15,-8.3783e-09,0.01375,30,0,0,518.6273,2115.3119
0.56666,11.9806,-0.028787,0.017175,0.21955,0.016507,1.3819e-09,-4.4991e-09,90,4.3533e-08,97.0569,0.14761,-6.0459e-08,-32.0885,-0.00099339,-1.3902e-09,-1.4178e-09,5.3093e-15,-8.4593e-09,0.013958,30,0,0,518.6273,2115.3119
0.575,11.9803,-0.028258,0.016858,0.21969,0.016032,1.3444e-09,-5.1654e-09,90,4.2856e-08,97.0105,0.14414,-5.4428e-08,-32.0897,-0.00086547,1.3349e-09,-1.4391e-09,5.6514e-15,-8.5365e-09,0.014167,30,0,0,518.6273,2115.312
0.58333,11.9801,-0.027742,0.016547,0.21982,0.015619,1.3013e-09,-4.5305e-09,90,4.2169e-08,96.9341,0.14302,-6.0665e-08,-32.0959,-0.00082862,-5.0322e-10,-1.4185e-09,5.9447e-15,-8.6126e-09,0.014375,30,0,0,518.6273,2115.312
0.59166,11.9799,-0.027241,0.016247,0.21996,0.015223,1.2635e-09,-4.7732e-09,90,4.1492e-08,96.9014,0.14081,-5.7389e-08,-32.0964,-0.00074491,8.986e-09,-6.9258e-08,6.2588e-15,-8.6859e-09,0.014583,30,0,0,518.6273,2115.312
